Chi_DMSO_S9	Chi_Nutlin_S10	DMSO_1_S1_R1_001	DMSO_2_S2_R1_001	DMSO_HCT116_RPI_26_S1_R1_001	GRO15_DMSO_062111_042215	GRO18_DMSO10_062111_042215	GRO20_DMSO100_062111_042215	i13_AGTCAA_L008_R1_001	i14_AGTTCC_L008_R1_001	i17_GTAGAG_L008_R1_001	i18_GTCCGC_L008_R1_001	MA_DMSO_S3	MA_Nutlin_S4	Nuria_DMSO_S6	Nuria_Nutlin_S7	Nutlin_1_S3_R1_001	Nutlin_2_S4_R1_001	Sam_DMSO_S9_R1_001	SRR1105736	SRR1105737	SRR1105738	SRR1105739	SRR828696	stdev	variance	mean	median	coefvar
PSMG3	159.929836538004	171.241837015484	69.1006480880463	68.2885507258311	81.2553173194993	270.38354236565	70.36763356587	130.339261081954	173.183297871076	102.365461666826	65.6426806493154	41.1140644191689	127.223292867437	158.126467621706	153.639066534153	156.885850805789	66.6845737892979	73.9746973816572	138.524465421489	137.071270867772	79.0765938381604	120.887149825631	91.6081312443234	157.316393330653	51.8970059779894	2693.29922947947	119.34292020145	124.055221346534	0.434856176557334
RPL8	469.571070228669	394.90287131222	262.183972902628	189.887636883037	194.465199543649	1199.09300458249	583.930338706184	359.941479779755	555.492448558632	433.410439032814	327.628241504354	333.508123244116	385.331215709283	390.561980493258	408.551958174376	424.699721514243	176.830833665829	187.763618611541	434.327889483581	420.925330489825	288.446008179184	387.986203198083	287.712718439616	510.215183101159	203.660362223837	41477.5431411445	400.306978639105	389.27409184567	0.508760459076198
HPS6	173.374692777486	132.126749436424	83.9350667224703	71.3986264898819	89.171063240823	293.196651703691	78.4119052882469	196.973435038894	115.030137443505	75.6145735571858	39.276647367859	39.5391331749196	152.213805333209	143.151298817287	135.752914619505	165.408846928568	79.649199294819	79.9531576298982	141.827426288751	111.044372073269	51.556240772606	125.167998951097	65.9981337693061	119.148456433308	57.079423668292	3258.06060630437	114.955022214709	113.037254758387	0.49653701568324
RPL37A	633.584172313157	569.371965972569	360.631336080939	300.07487417926	266.683750448404	187.642246849922	374.992846611057	438.324089397635	667.489868059708	587.714490391048	425.622762959134	341.906313075517	539.175840285799	613.581929496298	582.541588329702	550.13004218091	283.254503581043	279.124282021335	715.969147122305	438.656069079398	279.453858591662	516.173562515105	292.784249602334	555.444767508492	151.030864317873	22810.3219766039	450.013689860531	438.490079238516	0.335613932910977
MRFAP1	97.1742974279411	110.010875580827	44.7468531193689	43.8009719695911	41.0882245140967	300.689175898677	238.624228369567	329.954018739389	120.881249544815	113.13448466534	72.4517945046778	84.8560174968462	102.20233651235	135.830595824645	118.726359560543	140.597791774068	39.498896488702	37.6640248382588	103.537041039084	83.5273655113266	84.2673962109806	77.515895604146	106.825054414911	76.6281694343931	75.8618172110853	5755.01531056811	112.676379960189	99.6883169701458	0.67327169401332
LOC100129484	153.857686110441	177.862446171754	17.9783580846856	87.4083669333499	101.809416873195	285.368784709645	34.7621124677524	78.3561449314072	45.166049730898	59.7455982935373	15.3590049614933	20.7755101550863	130.659943470619	163.374065703854	141.255460058199	210.833410425593	134.212160050734	143.18466612305	108.337427258234	126.729468118318	60.1550852157514	230.635326677856	101.725715967586	134.473794591722	69.1851023784796	4786.57839112071	115.167750128532	117.533447688276	0.600733298178234
APEX1	168.98692068681	168.988998088294	176.668727297951	66.7015833901272	62.8673264753178	35.2038397284515	184.277165897324	278.686485960412	180.869266118738	134.479823323035	75.7431973772619	73.8032292939283	145.529438079411	161.825660954761	181.05026723971	164.198859458083	59.6176025867668	64.5598572213274	180.01858996376	176.377953536386	115.530538235019	174.767692452286	126.154617541174	184.065867590552	58.4274573712815	3413.76777487292	139.207229520704	163.012260206422	0.419715682672874
RPS25	380.855404304292	301.536449018866	257.259490360091	152.547887866273	149.614422517465	71.9522391928585	253.982462361096	195.598584095356	305.037021886845	237.675262362424	164.165388767099	120.416907053627	317.978573522116	327.987691845522	337.946601722593	329.269791766095	148.578828560299	153.978769664287	382.549911862789	175.85361002487	144.852681746937	208.788850599951	155.045617336018	274.564659838336	89.0970417135992	7938.28284211484	231.168212844838	223.232056481188	0.385420818100982
CEBPA	180.580566858786	127.585694803718	39.9935045849458	120.364920473524	188.325759637352	239.298861918464	61.8734077164076	58.0432137425822	86.4042112286399	53.0089685559199	28.7368616766237	16.1698205325106	216.24993859487	170.917265320453	182.125337228936	188.560910250838	151.268285102959	183.361005586016	150.803571003482	297.274975745628	99.0713861998293	292.385292119734	123.342065006486	235.041116893653	79.8404215270956	6374.49290962431	145.449455865932	151.035928053221	0.548922105289199
TLCD1	166.662450214482	155.182600576309	114.331081638642	63.4274320151483	75.4494031495733	99.6748978569469	79.3312917791516	31.6599347686812	112.886540903911	93.9905997595737	41.6327070658349	37.5923827652791	141.914022202884	140.933538855994	162.095023598544	172.187704427997	69.6511989288605	80.481997297725	111.550116235676	95.0122999403479	51.4073701685514	142.620187677644	57.1052507742447	107.875264622522	42.8720242128218	1838.01046010478	100.193970717689	97.3435988986474	0.427890260319358
C12orf57	1739.90039491718	2260.93169595914	1001.49746910359	719.133128228999	779.933585153639	185.412761641928	374.179274707489	622.760495869964	912.136882207311	689.8266270615	465.128947097407	356.315989961055	1434.28803741005	1744.41796706817	1962.37085158508	2655.83491400283	825.003344118961	1006.04938476117	1216.82327376675	511.741805959576	487.231264990051	588.597944672098	473.506705098597	962.694967168968	649.551747002347	421917.472033801	998.988238021313	802.4684646363	0.650209604358214
ZFP36	464.614994837397	502.966278664987	794.889329808201	350.470093157272	432.111750568975	270.451697432586	345.396253576144	499.483674161917	212.440205469493	120.482002269878	63.3267271182099	49.8759489631411	345.58026988322	433.501104898229	459.007389340978	511.804530217521	362.149355282267	346.19523352102	346.247838964854	321.404145063399	328.01638916456	272.731426062255	389.235894157941	766.481760237366	177.764754622387	31600.3079859574	374.536012200909	348.358966061063	0.474626601532325
C17orf58	149.070558991965	138.715481389666	79.0571706359156	66.0696798367751	84.025322401643	290.270917519827	40.7694249555953	65.207638636357	200.276487592045	111.835863646316	79.7711329396993	38.9123267360208	133.730239443927	139.164610519128	122.486545633883	151.740414527172	85.8818571881761	100.552083519774	99.6993305605371	93.897140880139	57.5493362978847	87.763364283804	58.1208236331367	105.741218546911	54.964528851128	3021.09943182649	107.512873763179	96.7982357203381	0.511236719169089
MRPL20-AS1	198.959212877237	168.837622364122	113.75558231168	81.0125424759198	100.908059856328	123.645232953502	86.8317275648288	43.3364741207524	117.733458588349	84.2720882583384	43.3382566526647	30.8459554987535	131.121117019463	117.68809294404	174.395705532305	198.865515464523	85.1530266295186	102.435124511313	116.202380988509	112.83215307189	58.6000617117266	117.731720581865	74.0734112669753	150.023620589781	45.5749563278874	2077.07664428884	109.691589326433	113.293867691785	0.415482687485366
H3C4	1371.80534477863	1266.18889623852	1335.95392471066	353.374892868884	438.573073391471	195.248499389068	359.104325587901	411.757772360261	875.181211259153	524.366036895678	636.001042567163	368.358514566603	1279.0064832586	1169.82013671318	1407.39859579564	1238.76687273539	437.281538227721	441.51081834181	1001.1130995277	816.740514804604	446.115913818997	726.198827431809	582.811587665498	632.873047509965	393.920301055837	155173.203583921	763.147957101871	634.437045038564	0.516178150501493
CYC1	242.474902599555	197.656747661519	285.028862694037	121.512793578561	156.14550271146	751.880268996418	185.00827017261	53.5980438047982	123.518724918843	54.027734594589	37.1165689265918	38.6796284366027	178.739212540614	180.680834662494	218.748339244151	220.113512296388	135.458627644265	133.500050195586	186.352733215168	208.79960667654	80.0825261445532	157.30900800658	93.8271404142824	211.673435004948	139.657097711187	19504.1049411122	177.163878130881	168.024110273597	0.788293297621395
WBP1	187.081800376553	171.857826780714	321.953326720929	54.4958983561639	53.5101474053004	34.4510778125696	47.7827320930353	1.09427639225887	204.085449695336	180.448411815937	75.1685597814598	65.0135319300592	111.924035293984	138.781778638943	158.328411196994	202.942744534982	54.1011446312383	55.4831074426018	149.005908432458	97.3189528423414	45.2100902999904	103.366926805357	57.186183012025	135.69873908734	74.1762408744294	5502.11471026137	112.76212755744	100.342939823849	0.657811647236297
LINC01424	175.923721455515	190.999335631432	71.0992877075186	77.8644445387016	70.9086764288659	72.236691719432	71.8326958945671	136.566754013633	202.82739520319	143.706364892357	98.2895709112275	67.0084674211201	153.487147953785	186.854320082964	173.899101255672	159.928801853965	74.6950634634921	65.4535573842634	150.995582009698	139.148946753866	83.8113313377749	122.575943838125	115.274308444954	176.701699164567	47.0373064197513	2212.50819522558	124.253717056695	129.571348925879	0.378558545643257
HES1	137.106319953127	157.257448845784	112.733329650831	103.702113790664	111.765389402453	75.2781135940916	127.486437372285	218.507341055206	120.39366255974	100.862303367934	56.3225647151846	44.4757280504518	139.856881239182	156.026884724077	121.365370298383	105.034267517011	104.487317903457	103.271112769191	177.375541467481	130.05438321523	177.239817494688	158.301800066032	220.101810907464	228.726184564113	47.7415615455106	2279.25669880378	132.822171855169	124.425903835334	0.359439699552335
ID2	731.100464123237	809.70856639744	579.771409632847	375.143214477741	441.39482569783	85.4117058086809	212.274067969164	269.271672815507	900.018900422226	872.566224455361	416.786978892366	323.09464377296	564.374231367117	625.961323665305	864.134996901053	765.849859152604	404.921145783189	420.116976890803	671.076516654531	349.483348384181	375.783454885953	494.451345929723	469.673149329187	813.292816124582	228.008383427962	51987.8229134326	534.8192433139	482.062247629455	0.426327934677807
SPRYD4	119.311671295074	182.64726833942	142.170318837895	55.539422573283	61.2125736303332	31.9000508797304	77.5933907982069	27.6340259917075	120.82385591928	99.3061878285426	37.5075862653646	37.3626809387076	110.805640512543	157.827089004074	148.726781660437	207.703744070059	52.2845432294324	57.6529845970321	147.078865479106	142.988742853076	104.498077897997	156.519031092925	136.123425308973	171.441172214727	53.0969809538041	2819.28938640864	107.777463800747	115.058655903808	0.492653835796015
APRT	410.149916713221	375.165394060185	209.512707523319	149.722206758801	234.816111364709	477.244133708893	163.195536760269	204.574683215141	102.765423268576	50.5333631790703	27.3031683253461	26.0207172784886	291.095361581134	329.404102803617	427.67789681947	427.30341295757	209.310561507023	267.471220601329	323.498395874411	207.751091527858	121.139223085469	200.037938625405	149.202601750341	309.967031821776	129.351100233335	16731.7071315742	237.285925046309	209.411634515171	0.545127572181495
NDUFB10	181.484124898513	134.434337727019	62.2393420001772	105.644325972108	135.996464712937	82.8852195625753	76.5886764590504	69.8358211669182	183.637161764335	134.724907452824	89.7543802737568	63.9854450523369	192.42872494556	154.862211738705	166.857100074032	157.351295356905	122.78341270279	142.814829120729	100.973559035641	164.05412345742	76.316584043802	135.797066281731	90.6923126891464	202.868017059331	43.6019852244674	1901.13311551468	126.208726814514	134.579622589922	0.345475200685196
PP7080	184.192584641551	173.70262419153	177.135377528327	69.0356830284513	85.4321974451007	189.344217342892	73.6448284310518	89.9350894253196	85.9470460898641	57.0004469005973	52.2249926539664	35.220418208325	155.188980595081	179.360655443835	185.888092487765	171.194313825528	79.5256846108007	71.6774802828912	165.686734450462	111.373260378743	58.4123304992111	104.932672182093	78.9143879991097	118.026948320548	51.8070001552433	2683.96526508538	114.708210290127	97.4338808037064	0.451641604591424
TOMM6	181.525175774772	157.335678923903	86.578450000749	54.6806167779996	64.2580232596395	33.5266522521203	66.9485486646479	113.343856082256	230.402850133979	194.910183958773	140.708505331546	119.904762873392	139.466896497552	194.439746646527	159.75504492794	171.635955639878	61.7178322951196	66.0401065746723	162.712556332819	139.786809838861	96.4708917061196	142.381864459599	109.228456476474	181.086515067727	52.8916878684467	2797.5306455732	127.868582520711	139.626853168207	0.413640996293048
TUBB4B	448.891002456783	399.37464978362	1049.8749092245	181.292899234943	206.274023338443	613.475264190971	325.578526148792	375.243454068881	322.038319634674	166.509779512579	137.155914306135	110.161137330725	371.158265143678	342.912349922578	433.381886379456	388.482987795371	185.090249987435	192.663002320903	275.548874157865	600.265357618348	366.220587434075	576.69864122204	394.915725448218	802.149489786029	220.183470805212	48480.7608158294	386.056554018627	368.689426288876	0.57033993727921
ZNF580	129.272261412959	92.9903913687687	408.553894700091	80.5869992656066	94.8033306760444	626.182846659903	170.144844622533	350.205130177035	240.026276304113	187.819607922193	59.8442341723269	47.2684091412889	145.433830330565	111.472640622829	120.599757868183	114.642798874168	99.4123207181445	98.420360023789	89.1103866704227	95.6737704191171	75.2553396403104	104.221403909041	78.5670477730913	383.120214108883	139.827496018973	19551.7286429359	166.817837390892	107.847022265935	0.838204704040884
ADM	534.01136596933	462.688716355444	98.6811888908885	191.077387774654	196.839737802275	426.657198658668	203.414216549147	131.674765829397	371.44441206164	310.548381574618	127.915673334417	145.286904799494	405.865907145829	410.23706308807	515.12648320407	535.876810452488	194.38735955957	182.802531478015	375.771054411699	440.299818100236	208.850767280339	689.141746078427	244.259450118182	403.012398351494	160.229188202452	25673.3927520166	325.244639119516	340.996396818129	0.492642057486988
TIGD5	208.845284943808	198.121839177891	55.0883358871092	64.2620926206203	100.744084485179	164.618828662931	47.492216129946	21.4805594165462	52.1719584584038	18.9069127312129	15.7504590871177	9.84753015604726	146.962075900527	154.144546701625	191.708770056556	220.431302551146	90.8290507850084	97.4170631115165	155.000437893917	216.2733987847	53.195198741066	147.623833239794	75.4542730410662	147.458624322295	69.5552995349438	4837.93969339575	110.576194870251	99.0805737983479	0.629025981736477
